 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,source_file
32780,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,135,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,2353299,6,6,981,1455,703,0,163.5,278.5482005,1287,0,242.5,514.4436801,1035.142581,5.099224535,213936.2727,580357.9403,1952799,3,400497,80099.4,126372.247,304760,139,2323835,464767.0,861980.97,1998673,3,0,0,0,0,132,132,2.549612268,2.549612268,0,1287,187.3846154,383.8368878,147330.7564,0,0,0,1,0,0,0,0,1,203.0,163.5,242.5,132,0,0,0,0,0,0,6,981,6,1455,8192,31,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,192474,11,7,1385,3843,949,0,125.9090909,285.035245,1817,0,549.0,764.5573883,27162.11021,93.51912466,11322.0,18828.4011,58346,1,192474,19247.4,22188.57181,58535,1,155435,25905.83333,28189.57216,59350,246,0,0,0,0,364,232,57.15057618,36.36854848,0,1817,275.1578947,535.6929327,286966.9181,0,0,0,1,0,0,0,0,0,290.4444444,125.9090909,549.0,364,0,0,0,0,0,0,11,1385,7,3843,65535,362,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,24059,2,2,82,342,41,41,41.0,0.0,171,171,171.0,0.0,17623.34262,166.2579492,8019.666667,13846.32111,24008,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,83.1289746,83.1289746,41,171,93.0,71.20393248,5070.0,0,0,0,0,0,0,0,0,1,116.25,41.0,171.0,40,0,0,0,0,0,0,2,82,2,342,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
54459,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,360,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,31087,1,1,95,223,95,95,95.0,0.0,223,223,223.0,0.0,10229.35632,64.33557436,31087.0,0.0,31087,31087,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.16778718,32.16778718,95,223,137.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,206.5,95.0,223.0,32,0,0,0,0,0,0,1,95,1,223,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,208,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,1230769.231,19230.76923,69.33333333,66.53069467,137,4,4,4.0,0.0,4,4,67,67.0,0.0,67,67,0,0,0,0,40,40,9615.384615,9615.384615,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,39,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,39,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0,0,0,40,0,51282.05128,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
52962,82,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36585.36585,41.0,11.3137085,49,33,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,12195.12195,24390.2439,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,61807,2,2,70,412,35,35,35.0,0.0,206,206,206.0,0.0,7798.469429,64.71758862,20602.33333,35679.09194,61801,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,32.35879431,32.35879431,35,206,103.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,129.25,35.0,206.0,40,0,0,0,0,0,0,2,70,2,412,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,23518,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,8844.28948,170.08249,7839.333333,13572.06146,23511,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,85.041245,85.041245,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,262,2,2,150,406,75,75,75.0,0.0,203,203,203.0,0.0,2122137.405,15267.17557,87.33333333,102.9967637,204,9,9,9.0,0.0,9,9,49,49.0,0.0,49,49,0,0,0,0,40,40,7633.587786,7633.587786,75,203,126.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,157.75,75.0,203.0,40,0,0,0,0,0,0,2,150,2,406,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
60922,1827,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1094.69075,1827.0,0.0,1827,1827,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,547.3453749,547.3453749,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,353,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,48524,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,2143.26931,41.2167175,48524.0,0.0,48524,48524,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.60835875,20.60835875,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
54257,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,6133,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
123,22748,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4220.151222,87.91981713,22748.0,0.0,22748,22748,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.95990856,43.95990856,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,67092,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,2504.024325,59.61962678,22364.0,38730.38811,67086,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,29.80981339,29.80981339,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,30795,1,1,55,183,55,55,55.0,0.0,183,183,183.0,0.0,7728.527358,64.94560805,30795.0,0.0,30795,30795,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,32.47280403,32.47280403,55,183,97.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,146.5,55.0,183.0,40,0,0,0,0,0,0,1,55,1,183,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,175727,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1616.143222,22.76258059,58575.66667,101449.9686,175720,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,11.3812903,11.3812903,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,968,1,1,62,127,62,62,62.0,0.0,127,127,127.0,0.0,195247.9339,2066.115702,968.0,0.0,968,968,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,1033.057851,1033.057851,62,127,83.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,125.5,62.0,127.0,40,0,0,0,0,0,0,1,62,1,127,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,1512146,8,8,804,3512,489,0,100.5,173.1704363,1460,0,439.0,633.4447772,2854.221748,10.58098887,100809.7333,268518.4848,1055790,3,456353,65193.28571,59493.79894,188290,7312,1461197,208742.4286,390489.6914,1068823,3,0,0,0,0,172,172,5.290494436,5.290494436,0,1460,253.8823529,470.7371722,221593.4853,0,0,0,1,0,0,0,0,1,269.75,100.5,439.0,172,0,0,0,0,0,0,8,804,8,3512,8192,14514,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
80,47065,3,4,436,860,436,0,145.3333333,251.7247174,860,0,215.0,430.0,27536.38585,148.7304791,7844.166667,11883.07484,23223,3,23289,11644.5,16303.76105,23173,116,23922,7974.0,13335.26606,23369,3,0,0,0,0,72,92,63.74163391,84.98884521,0,860,162.0,320.6564695,102820.5714,0,0,0,1,0,0,0,0,1,185.1428571,145.3333333,215.0,72,0,0,0,0,0,0,3,436,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,259,2,2,68,276,34,34,34.0,0.0,138,138,138.0,0.0,1328185.328,15444.01544,86.33333333,145.2113402,254,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,7722.007722,7722.007722,34,138,75.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,94.5,34.0,138.0,64,0,0,0,0,0,0,2,68,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
88,90,1,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.55556,22.5,32.14031736,69,1,0,0.0,0.0,0,0,71,23.66666667,39.2598183,69,1,0,0,0,0,20,80,11111.11111,44444.44444,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,4,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,4,0,256,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,174,2,2,56,120,28,28,28.0,0.0,60,60,60.0,0.0,1011494.253,22988.50575,58.0,60.62177826,123,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11494.25287,11494.25287,28,60,40.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,51.0,28.0,60.0,40,0,0,0,0,0,0,2,56,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,24360,2,2,82,146,41,41,41.0,0.0,73,73,73.0,0.0,9359.605911,164.2036125,8120.0,14060.78849,24356,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,82.10180624,82.10180624,41,73,53.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,67.25,41.0,73.0,64,0,0,0,0,0,0,2,82,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
55909,23262,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,1633.565472,128.9656951,11631.0,16317.19608,23169,93,23262,23262.0,0.0,23262,23262,0,0.0,0.0,0,0,1,0,0,0,40,20,85.97713008,42.98856504,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,40,0,0,0,0,0,0,2,38,1,0,351,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,100355,4,2,180,190,45,45,45.0,0.0,95,95,95.0,0.0,3686.911464,59.78775348,20071.0,30858.20123,70030,3,30321,10107.0,17499.77534,30314,3,4,4.0,0.0,4,4,0,0,0,0,80,64,39.85850232,19.92925116,45,95,59.28571429,24.39750182,595.2380952,0,0,0,0,0,0,0,0,0,69.16666667,45.0,95.0,80,0,0,0,0,0,0,4,180,2,190,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
80,49851,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40.11955628,49851.0,0.0,49851,49851,49851,49851.0,0.0,49851,49851,0,0.0,0.0,0,0,0,0,0,0,40,0,40.11955628,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,784,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,89,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22471.91011,89.0,0.0,89,89,89,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0,0,0,40,0,22471.91011,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,401631,2,2,76,394,38,38,38.0,0.0,197,197,197.0,0.0,1170.228394,9.959390585,133877.0,231880.0339,401629,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,64,4.979695292,4.979695292,38,197,101.6,87.08788664,7584.3,0,0,0,0,0,0,0,0,1,127.0,38.0,197.0,40,0,0,0,0,0,0,2,76,2,394,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,206,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1145631.068,19417.47573,68.66666667,78.0790198,155,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,9708.737864,9708.737864,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,64,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,30931,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,9117.06702,129.3200996,10310.33333,17851.95901,30924,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,64.66004979,64.66004979,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,64,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,24693,2,2,88,198,44,44,44.0,0.0,99,99,99.0,0.0,11582.22978,161.9892277,8231.0,14213.22754,24643,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,40,40,80.99461386,80.99461386,44,99,66.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,82.5,44.0,99.0,40,0,0,0,0,0,0,2,88,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
22,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv
80,116239335,17,16,705,1990,373,0,41.47058824,115.364703,1014,0,124.375,339.9280071,23.18492273,0.283897013,3632479.219,4789303.646,10000000,143,116000000,7264958.437,4412522.157,10000000,15301,110000000,7365334.0,4558742.084,10100000,15931,0,0,0,0,352,464,0.146249976,0.137647037,0,1014,79.26470588,246.7568192,60888.92781,0,0,0,1,0,0,0,0,0,81.66666667,41.47058824,124.375,352,0,0,0,0,0,0,17,705,16,1990,8192,62,13,20,42355.72727,89992.73007,313694,15147,10000000.0,1239.432854,10000000,10000000,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,33338,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,7438.958546,119.9832024,11112.66667,19202.68256,33286,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,80,80,59.99160118,59.99160118,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,80,0,0,0,0,0,0,2,76,2,172,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,63894606,178,158,1982,357184,315,0,11.13483146,41.04185297,5720,0,2260.658228,1176.603423,5621.225679,5.258659862,190730.1672,3225675.383,58900000,0,63900000,360986.4746,4440143.137,59000000,1,63700000,405451.707,4713904.799,59000000,1,0,0,0,0,4712,3172,2.785837665,2.472822197,0,5720,1065.774481,1382.664049,1911759.872,0,0,0,1,0,0,0,0,0,1068.946429,11.13483146,2260.658228,4712,0,0,0,0,0,0,178,1982,158,357184,8192,377,16,20,4744286.0,0.0,4744286,4744286,58900000.0,0.0,58900000,58900000,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,912737,12,10,908,5480,469,0,75.66666667,147.142067,1448,0,548.0,628.4020298,6998.730193,24.10332878,43463.66667,165265.6854,761643,1,912737,82976.09091,246134.2117,824380,1,889370,98818.88889,249593.8891,761643,1,0,0,0,0,396,328,13.14727024,10.95605854,0,1448,277.7391304,480.9889639,231350.3834,0,0,0,1,0,0,0,0,0,290.3636364,75.66666667,548.0,396,0,0,0,0,0,0,12,908,10,5480,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
52596,338,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8875.739645,169.0,234.7594514,335,3,338,169.0,234.7594514,335,3,0,0.0,0.0,0,0,0,0,0,0,60,0,8875.739645,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,8760,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,217,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,847926.2673,18433.17972,72.33333333,114.1592455,204,1,12,12.0,0.0,12,12,1,1.0,0.0,1,1,0,0,0,0,64,64,9216.589862,9216.589862,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,23654,2,2,94,256,47,47,47.0,0.0,128,128,128.0,0.0,14796.65173,169.1045912,7884.666667,13651.44711,23648,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,84.55229559,84.55229559,47,128,79.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,99.25,47.0,128.0,64,0,0,0,0,0,0,2,94,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,218,2,2,106,362,53,53,53.0,0.0,181,181,181.0,0.0,2146788.991,18348.62385,72.66666667,120.6662063,212,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9174.311927,9174.311927,53,181,104.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,130.25,53.0,181.0,40,0,0,0,0,0,0,2,106,2,362,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,30999,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7290.55776,129.0364205,10333.0,17851.39712,30946,3,3,3.0,0.0,3,3,50,50.0,0.0,50,50,0,0,0,0,40,40,64.51821026,64.51821026,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
22,1430011,35,42,2568,6954,408,0,73.37142857,106.348784,976,0,165.5714286,318.2112462,6658.690038,53.84573965,18815.93421,111990.7216,953688,0,1430011,42059.14706,179125.3586,995730,2,476238,11615.56098,36320.80387,203862,1,0,0,0,0,724,864,24.4753362,29.37040344,0,976,122.0769231,247.4157744,61214.56543,0,0,0,1,0,0,0,0,1,123.6623377,73.37142857,165.5714286,724,0,0,0,0,0,0,35,2568,42,6954,8192,245,24,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
55472,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15873.01587,15873.01587,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,31,329,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,108352,10,5,870,1503,629,0,87.0,195.8429076,1365,0,300.6,598.0107022,21900.8417,138.4376846,7739.428571,13783.56922,33439,18,108352,12039.11111,17389.53383,39167,18,73420,18355.0,17830.09211,33876,211,0,0,0,0,332,168,92.29178972,46.14589486,0,1365,148.3125,360.6663682,130080.2292,0,0,0,1,0,0,0,0,0,158.2,87.0,300.6,332,0,0,0,0,0,0,10,870,5,1503,65535,62,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
55378,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,58,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,50098,2,2,70,198,35,35,35.0,0.0,99,99,99.0,0.0,5349.514951,79.84350673,16699.33333,28879.06884,50046,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,80,80,39.92175336,39.92175336,35,99,60.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,75.75,35.0,99.0,80,0,0,0,0,0,0,2,70,2,198,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,26245,2,2,72,242,36,36,36.0,0.0,121,121,121.0,0.0,11964.18365,152.4099829,8748.333333,15069.41941,26149,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,40,40,76.20499143,76.20499143,36,121,70.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,87.5,36.0,121.0,40,0,0,0,0,0,0,2,72,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
