 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label,source_file
53,83514,1,1,49,147,49,49,49.0,0.0,147,147,147.0,0.0,2346.911895,23.94808056,83514.0,0.0,83514,83514,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.97404028,11.97404028,49,147,81.66666667,56.58032638,3201.333333,0,0,0,0,0,0,0,0,1,122.5,49.0,147.0,20,0,0,0,0,0,0,1,49,1,147,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,155,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,593548.3871,25806.45161,51.66666667,87.75724092,153,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12903.22581,12903.22581,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,204,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1352941.176,19607.84314,68.0,79.32212806,156,2,2,2.0,0.0,2,2,46,46.0,0.0,46,46,0,0,0,0,40,40,9803.921569,9803.921569,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
56905,32216,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,124.1619071,10738.66667,15942.43144,29059,18,32216,16108.0,18340.93569,29077,3139,0,0.0,0.0,0,0,0,0,0,0,60,20,93.12143035,31.04047678,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,1,0,35040,64209,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53974,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
80,115261376,20,19,1855,8726,922,0,92.75,283.5979131,2383,0,459.2631579,761.9626589,91.80004931,0.338361395,3033194.105,4576914.279,10000000,47,115000000,6066388.211,4879975.826,10000000,191,110000000,6123796.056,5022839.812,10000000,47,0,0,0,0,412,524,0.173518664,0.164842731,0,2383,264.525,585.2752579,342547.1276,0,0,0,1,0,0,0,0,0,271.3076923,92.75,459.2631579,412,0,0,0,0,0,0,20,1855,19,8726,8192,65,13,20,23038.0,26147.05875,101874,14971,9997749.545,16813.33815,10000000,9950006,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
21,49,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61224.4898,24.5,33.23401872,48,1,49,24.5,33.23401872,48,1,0,0.0,0.0,0,0,0,0,0,0,60,0,61224.4898,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,12681491,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.236565243,6340745.5,8967164.039,12700000,3,12700000,6340745.5,8967164.039,12700000,3,0,0.0,0.0,0,0,0,0,0,0,96,0,0.236565243,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,33285,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,31246,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,5376.688216,128.0163861,10415.33333,17995.73328,31195,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,64.00819305,64.00819305,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
35548,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,39,1120,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,31331,1,1,52,114,52,52,52.0,0.0,114,114,114.0,0.0,5298.266892,63.83454087,31331.0,0.0,31331,31331,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.91727044,31.91727044,52,114,72.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,109.0,52.0,114.0,32,0,0,0,0,0,0,1,52,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,30953,2,2,94,264,47,47,47.0,0.0,132,132,132.0,0.0,11565.92253,129.2281847,10317.66667,17826.56979,30902,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,64.61409233,64.61409233,47,132,81.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,101.25,47.0,132.0,64,0,0,0,0,0,0,2,94,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,2118140,14,10,1491,7951,656,0,106.5,224.007469,2896,0,795.1,983.3311243,4457.684572,11.3306958,92093.04348,182050.5207,582304,3,2118140,162933.8462,292024.4486,962123,3,1735637,192848.5556,335027.442,970613,50,0,0,0,0,460,348,6.60957255,4.72112325,0,2896,377.68,714.9991096,511223.7267,0,0,0,1,0,0,0,0,0,393.4166667,106.5,795.1,460,0,0,0,0,0,0,14,1491,10,7951,65535,32144,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53102,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,286,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,31087,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,4889.503651,128.6711487,10362.33333,17942.89167,31081,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,64.33557436,64.33557436,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,12181003,2,2,104,205,55,49,52.0,4.242640687,112,93,102.5,13.43502884,25.36736917,0.328380183,4060334.333,6966418.951,12100000,27265,12100000,12100000.0,0.0,12100000,12100000,12200000,12200000.0,0.0,12200000,12200000,0,0,0,0,40,40,0.164190092,0.164190092,49,112,71.6,29.09982818,846.8,0,0,0,0,0,0,0,0,1,89.5,52.0,102.5,40,0,0,0,0,0,0,2,104,2,205,-1,-1,1,20,27265.0,0.0,27265,27265,12100000.0,0.0,12100000,12100000,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,195,2,2,88,218,44,44,44.0,0.0,109,109,109.0,0.0,1569230.769,20512.82051,65.0,106.5222981,188,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10256.41026,10256.41026,44,109,70.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,87.5,44.0,109.0,64,0,0,0,0,0,0,2,88,2,218,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,2455803,12,10,804,5082,357,0,67.0,121.4892438,1448,0,508.2,622.2973209,2396.772054,8.95837329,116943.0,302870.9725,1366447,1,2455803,223254.8182,483747.4371,1646623,1,2215664,246184.8889,442222.9488,1366447,2,0,0,0,0,396,328,4.886385431,4.071987859,0,1448,255.9130435,466.0217429,217176.2648,0,0,0,1,0,0,0,0,0,267.5454545,67.0,508.2,396,0,0,0,0,0,0,12,804,10,5082,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,38934,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,2671.187137,51.36898341,38934.0,0.0,38934,38934,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25.6844917,25.6844917,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,111151850,25,24,3432,10065,1461,0,137.28,399.1430946,1509,0,419.375,658.6415409,121.4284782,0.440838367,2315663.542,4226175.944,10000000,13,102000000,4230894.375,5019754.471,10000000,208,111000000,4831675.304,5066243.523,10100000,214,0,0,0,0,808,764,0.224917534,0.215920833,0,1509,269.94,550.5088336,303059.9759,0,0,0,1,0,0,0,0,0,275.4489796,137.28,419.375,808,0,0,0,0,0,0,25,3432,24,10065,29200,7812,4,32,121923.7273,326553.4487,1106512,22682,9982789.909,131357.1231,10000000,9587232,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,2211495,11,11,1573,4966,639,0,143.0,250.9772898,1460,0,451.4545455,576.5387001,2956.823325,9.948021587,105309.2857,184454.3882,695013,3,2211495,221149.5,243853.6252,695013,3,2113292,211329.2,265771.8948,746036,4,0,0,0,0,244,232,4.974010794,4.974010794,0,1460,284.3043478,455.3550498,207348.2213,0,0,0,1,0,0,0,0,1,297.2272727,143.0,451.4545455,244,0,0,0,0,0,0,11,1573,11,4966,8192,120,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,30801,1,1,81,163,81,81,81.0,0.0,163,163,163.0,0.0,7921.82072,64.93295672,30801.0,0.0,30801,30801,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.46647836,32.46647836,81,163,108.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,162.5,81.0,163.0,32,0,0,0,0,0,0,1,81,1,163,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,117573340,15,13,861,4424,228,0,57.4,78.3643505,2860,0,340.3076923,793.4949469,44.95066654,0.238149227,4354568.148,15600000.0,58900000,3,118000000,8398095.714,21300000.0,58900000,20,117000000,9790581.75,22800000.0,59000000,3,0,0,0,0,312,272,0.127579943,0.110569284,0,2860,182.2413793,542.263158,294049.3325,0,0,0,1,0,0,0,0,0,188.75,57.4,340.3076923,312,0,0,0,0,0,0,15,861,13,4424,8192,360,8,20,172923.0,120582.9194,258188,87658,58600000.0,495976.01,58900000,58200000,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
52838,8566,13,1,23360,0,2920,0,1796.923077,874.7512467,0,0,0.0,0.0,2727060.472,1634.368433,658.9230769,1760.205786,6515,55,8566,713.8333333,1827.466992,6515,55,0,0.0,0.0,0,0,0,0,0,0,260,20,1517.627831,116.7406024,0,2920,1557.333333,1027.448064,1055649.524,0,0,0,0,1,0,0,0,0,1668.571429,1796.923077,0.0,260,0,0,0,0,0,0,13,23360,1,0,1014,0,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,23767,2,2,84,284,42,42,42.0,0.0,142,142,142.0,0.0,15483.65381,168.3005848,7922.333333,13716.6877,23761,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,84.15029242,84.15029242,42,142,82.0,54.77225575,3000.0,0,0,0,0,0,0,0,0,1,102.5,42.0,142.0,64,0,0,0,0,0,0,2,84,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
54630,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,296,303,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,23232,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,4304.407713,86.08815427,23232.0,0.0,23232,23232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,43.04407713,43.04407713,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,90846,1,1,50,181,50,50,50.0,0.0,181,181,181.0,0.0,2542.764679,22.0152786,90846.0,0.0,90846,90846,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.0076393,11.0076393,50,181,93.66666667,75.63288526,5720.333333,0,0,0,0,0,0,0,0,1,140.5,50.0,181.0,20,0,0,0,0,0,0,1,50,1,181,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,237,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,810126.5823,16877.63713,79.0,95.35722311,186,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,8438.818565,8438.818565,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
57901,83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,175,253,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
22,1391160,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,6913.654792,61.10008913,16561.42857,105471.7264,951119,0,1391160,34779.0,161208.7241,995286,3,439907,10230.39535,30802.11484,181450,1,0,0,0,0,1328,1424,29.4718077,31.62828143,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,267,2,2,86,228,43,43,43.0,0.0,114,114,114.0,0.0,1176029.963,14981.27341,89.0,151.5552704,264,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,7490.636704,7490.636704,43,114,71.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,89.25,43.0,114.0,64,0,0,0,0,0,0,2,86,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,1459874,2,2,97,257,56,41,48.5,10.60660172,188,69,128.5,84.14570696,242.4866804,2.73996249,486624.6667,740127.547,1341135,47210,1412664,1412664.0,0.0,1412664,1412664,1388345,1388345.0,0.0,1388345,1388345,0,0,0,0,52,52,1.369981245,1.369981245,41,188,79.0,62.04433898,3849.5,0,0,0,0,0,0,0,0,1,98.75,48.5,128.5,52,0,0,0,0,0,0,2,97,2,257,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
19408,79,3,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,88607.59494,13.16666667,19.7323761,48,1,2,1.0,0.0,1,1,51,17.0,26.85144316,48,1,0,0,0,0,96,176,37974.68354,50632.91139,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,4,0,33304,408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
54778,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,32772,1,1,55,118,55,55,55.0,0.0,118,118,118.0,0.0,5278.896619,61.02770658,32772.0,0.0,32772,32772,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30.51385329,30.51385329,55,118,76.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,114.0,55.0,118.0,32,0,0,0,0,0,0,1,55,1,118,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
443,124124,9,8,510,4542,206,0,56.66666667,83.32616636,1430,0,567.75,678.2182013,40701.23425,136.9598144,7757.75,14381.27099,36940,1,124124,15515.5,17818.49951,37870,3,86582,12368.85714,21075.43957,48061,1,0,0,0,0,192,172,72.50813702,64.45167735,0,1430,280.6666667,512.4966571,262652.8235,0,0,0,1,0,0,0,0,0,297.1764706,56.66666667,567.75,192,0,0,0,0,0,0,9,510,8,4542,8192,343,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,48212,1,1,56,80,56,56,56.0,0.0,80,80,80.0,0.0,2820.874471,41.4834481,48212.0,0.0,48212,48212,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.74172405,20.74172405,56,80,64.0,13.85640646,192.0,0,0,0,0,0,0,0,0,1,96.0,56.0,80.0,20,0,0,0,0,0,0,1,56,1,80,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,31286,2,2,66,240,33,33,33.0,0.0,120,120,120.0,0.0,9780.732596,127.8527137,10428.66667,18060.38245,31283,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,40,63.92635684,63.92635684,33,120,67.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,84.75,33.0,120.0,64,0,0,0,0,0,0,2,66,2,240,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,273,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,1172161.172,14652.01465,91.0,150.6884203,265,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,7326.007326,7326.007326,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,48803,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,4098.108723,81.96217446,16267.66667,28171.22903,48797,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,40.98108723,40.98108723,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,56256,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5759.385666,71.10352673,18752.0,32433.5252,56203,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,35.55176337,35.55176337,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,284,2,2,78,182,39,39,39.0,0.0,91,91,91.0,0.0,915492.9577,14084.50704,94.66666667,94.08683932,191,3,191,191.0,0.0,191,191,3,3.0,0.0,3,3,0,0,0,0,40,40,7042.253521,7042.253521,39,91,59.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,74.75,39.0,91.0,40,0,0,0,0,0,0,2,78,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,67789,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,4779.536503,59.00662349,22596.33333,39131.93522,67782,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,29.50331175,29.50331175,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,36548,1,1,58,90,58,58,58.0,0.0,90,90,90.0,0.0,4049.469191,54.72255664,36548.0,0.0,36548,36548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.36127832,27.36127832,58,90,68.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,103.0,58.0,90.0,20,0,0,0,0,0,0,1,58,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
21,9136917,9,15,110,188,24,0,12.22222222,9.921917377,34,0,12.53333333,14.54975045,32.61494003,2.626706579,397257.2609,1042522.053,3590073,1,5505138,688142.25,1272480.503,2883421,221,9136829,652630.6429,1288339.646,3590073,1,0,0,0,0,296,488,0.985014967,1.641691612,0,34,11.92,12.74728729,162.4933333,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv
80,60827,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,49.3202032,30413.5,16165.16812,41844,18983,60827,30413.5,16165.16812,41844,18983,0,0.0,0.0,0,0,0,0,0,0,96,0,49.3202032,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
48707,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,383,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
5812,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,31088,63049,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
53,198,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,808080.8081,20202.0202,66.0,109.9863628,193,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,10101.0101,10101.0101,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv
